date,labels,lon,lat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
2019-03-16,1,-1.701111,47.251111,6984482.0,7550667.0,6044624.0,6259022.0,6360874.0,3391974.0,4131056.0,1722958.0,3337275.0,2660810.0,1801416.0,1486551.0,1307929.0,2159300.0,2459510.0,1710267.0,2311797.0,1682425.0,1908065.0,1435726.0,1205536.0,917013.0,2031862.0,825328.0,2291485.0,1401485.0,1891845.0,1557191.0,2700599.0,3788001.0,3922845.0,6244221.0,8234538.0,9097865.0,9984624.0,17215423.0,7426170.0,10396893.0,10910064.0,20250058.0,17686039.0,8914884.0,14543290.0,13560443.0,14333142.0,11439180.0,12820272.0,22086561.0,12042693.0,13933347.0,11938639.0,10421744.0,13531118.0,10966733.0,8147080.0,9741885.0,18583484.0,9397096.0,11966961.0,13244927.0,11165234.0,13196606.0,10137749.0,10402840.0,10944767.0,9453458.0,16845933.0,12199366.0,13105092.0,12677380.0,12411152.0,18740404.0,16396789.0,14658518.0,12230125.0,11490506.0,12839846.0,16463443.0,16002148.0,10984662.0,9802387.0,11902875.0,13031112.0,9895816.0,9444971.0,8532232.0,9278564.0,9013441.0,8397602.0,8808906.0,8831477.0,10733115.0,10980957.0,8840033.0,6640406.0,8186987.0
2019-03-16,1,-1.7,47.148889000000004,4123820.0,3089446.0,4134816.0,4024888.0,3707290.0,2194148.0,2714470.0,1703935.0,1588032.0,1544813.0,2177058.0,2157774.0,1062172.0,1616565.0,839852.0,1748371.0,1545939.0,797661.0,800151.0,706757.0,547111.0,579257.0,698089.0,957994.0,2443033.0,1203602.0,895316.0,1589675.0,2372596.0,2533940.0,2612704.0,6402351.0,5059201.0,5306060.0,6477568.0,5721780.0,5539447.0,9601033.0,6291655.0,6342498.0,15334799.0,5973728.0,7550753.0,8895657.0,9520200.0,9975508.0,10237043.0,9887557.0,15928735.0,14217979.0,11982706.0,8771619.0,7235754.0,7509145.0,5879743.0,5806710.0,8828305.0,9901419.0,10126172.0,6798835.0,7745987.0,8862070.0,7408803.0,7403063.0,7343736.0,6922088.0,7110904.0,11819330.0,7177090.0,7721181.0,8685942.0,7744322.0,8041287.0,8393656.0,10225463.0,8326110.0,8107797.0,7910866.0,7510435.0,7246458.0,7022827.0,5694981.0,8232888.0,8344656.0,7292335.0,10640270.0,10144829.0,6073027.0,6698860.0,6608457.0,6894997.0,6147434.0,6055210.0,7587201.0,5417163.0,3561954.0
2019-03-16,1,-1.6841669999999997,47.19,4977461.0,6140262.0,6118677.0,3298409.0,4274086.0,3288212.0,2857495.0,1207762.0,4087448.0,2015988.0,1968728.0,739448.0,1025261.0,849356.0,990749.0,1067161.0,3035233.0,854017.0,1175251.0,809856.0,650159.0,564959.0,1101243.0,742900.0,811349.0,3631864.0,1256309.0,1735361.0,1908856.0,2489478.0,4030886.0,3943602.0,5913097.0,4054276.0,9060018.0,11754080.0,7148238.0,6594252.0,12666122.0,9708974.0,8983269.0,8147657.0,7823869.0,7246756.0,10368666.0,7640138.0,10955910.0,8792543.0,8383208.0,18289341.0,10488491.0,12237122.0,8190891.0,7374960.0,6481085.0,6201623.0,7338766.0,8783101.0,10944167.0,8161064.0,7478290.0,10834405.0,9685443.0,7011692.0,6925157.0,6556292.0,7032942.0,7258538.0,9416522.0,9682809.0,7474991.0,9434118.0,8535095.0,11585975.0,9457660.0,8165567.0,11750603.0,5756923.0,6843927.0,6826641.0,6271822.0,10014753.0,16082449.0,15195979.0,12368512.0,10057829.0,11751485.0,7540280.0,7003951.0,8203975.0,7845136.0,11520448.0,9964070.0,9271347.0,4448247.0,5058367.0
2019-03-16,1,-1.6827779999999999,47.216667,7433748.0,7607939.0,9410392.0,8802879.0,9209504.0,5244513.0,3699617.0,3082001.0,4375861.0,2273111.0,2507801.0,1358063.0,1354753.0,1141746.0,1176335.0,1560790.0,1681626.0,1474265.0,1578968.0,991396.0,850010.0,1248675.0,2480419.0,1416143.0,2160602.0,1984995.0,5242359.0,2610046.0,6251835.0,6086005.0,4358367.0,4362029.0,7248750.0,6747653.0,8174623.0,12413191.0,7498104.0,8501866.0,8974928.0,9258868.0,10591123.0,10184056.0,8734825.0,9444640.0,13934325.0,11993149.0,13690897.0,13793018.0,9568833.0,18800364.0,12341043.0,10437943.0,12866765.0,10020893.0,7956122.0,9443364.0,9347294.0,9096929.0,9894810.0,11233769.0,8881361.0,18373576.0,9858082.0,9196563.0,13698405.0,9257290.0,9870610.0,13028816.0,13503497.0,15747398.0,10261914.0,15925980.0,12644780.0,10592138.0,13647560.0,11245310.0,13544271.0,11236284.0,13370401.0,11841368.0,11966297.0,12842587.0,13240422.0,10112436.0,9012194.0,8524315.0,11393419.0,15479744.0,9367899.0,9818677.0,13579214.0,23299701.0,33638171.0,21792983.0,8010374.0,24440303.0
2019-03-16,1,-1.673056,47.240278,5146834.0,4324482.0,7895825.0,5004561.0,4858188.0,2306978.0,8019764.0,1587919.0,2550674.0,1319113.0,1227036.0,733900.0,1048334.0,742128.0,1514383.0,1040423.0,844961.0,876172.0,1077121.0,846430.0,527394.0,741110.0,973753.0,677327.0,987723.0,905926.0,2176771.0,1403958.0,2499567.0,3106567.0,3235271.0,3906424.0,5294810.0,8099391.0,5368921.0,8438794.0,5639740.0,6511875.0,7020159.0,11885115.0,8728206.0,6779826.0,8810339.0,7644287.0,9076629.0,7624747.0,9544189.0,10504408.0,10720769.0,14176433.0,7881681.0,9089252.0,9636387.0,7838804.0,6199560.0,7997842.0,11657231.0,7232095.0,9047879.0,10012742.0,9088701.0,12513944.0,6975584.0,7228813.0,8079373.0,8173995.0,12499648.0,8276299.0,11414941.0,11199491.0,12066717.0,13880706.0,9199141.0,8366000.0,11148377.0,11814412.0,13486650.0,11306132.0,15104426.0,7797819.0,7808127.0,8801801.0,9413516.0,7455853.0,8033879.0,8076493.0,9171156.0,9124121.0,7873589.0,7482581.0,8119903.0,9876288.0,11832797.0,8694154.0,4999306.0,9001917.0
2019-03-16,1,-1.6719439999999999,47.264167,5799199.0,5390416.0,6779127.0,5045018.0,3888334.0,2657741.0,3028524.0,1335179.0,2278293.0,1203767.0,1136770.0,932922.0,892534.0,1120690.0,1800504.0,1327288.0,988674.0,905637.0,1036884.0,903662.0,829111.0,787133.0,1086859.0,617116.0,998490.0,1068078.0,1667627.0,1217642.0,2483453.0,2550631.0,4380881.0,5341822.0,5572962.0,6428598.0,5199801.0,8032397.0,5711514.0,5896802.0,7295361.0,21947980.0,8303856.0,7222074.0,10117256.0,8933264.0,8512121.0,8719339.0,9926177.0,10332871.0,10522703.0,10582808.0,9196303.0,11305779.0,12120486.0,9992202.0,7065394.0,8487622.0,9174292.0,8741700.0,10813052.0,9906503.0,10044688.0,9938462.0,6810575.0,7808496.0,6659765.0,8108843.0,16110840.0,8678299.0,10386009.0,10481954.0,11787046.0,14440839.0,10877237.0,9370063.0,8403285.0,9909372.0,9440963.0,14756963.0,16445576.0,8555306.0,7556358.0,8523972.0,9402178.0,7195240.0,6993453.0,6590298.0,5849731.0,8018347.0,7449820.0,6977804.0,6776519.0,6463293.0,6034512.0,6121383.0,5707389.0,4556439.0
2019-03-16,1,-1.6705560000000002,47.198611,7640031.0,11208128.0,9610896.0,3826659.0,4542188.0,2671274.0,3921413.0,2894183.0,2607734.0,1308289.0,1374809.0,1394047.0,1976027.0,1193642.0,991937.0,785628.0,1210112.0,935172.0,1897082.0,1110141.0,935649.0,662134.0,2338667.0,1090634.0,756345.0,1684118.0,2239675.0,1864565.0,1897285.0,4165113.0,5642387.0,6903141.0,4196125.0,4351342.0,5755799.0,20333189.0,7326190.0,7237415.0,7913828.0,8085703.0,14249748.0,12693822.0,10154842.0,7285771.0,15419453.0,9779151.0,15351026.0,11026927.0,11741695.0,16533142.0,9921214.0,11883851.0,10020078.0,6996245.0,9771239.0,11460115.0,7457089.0,12163578.0,12707075.0,10477346.0,9505659.0,9372328.0,9515435.0,8511595.0,8409240.0,7195485.0,6095712.0,12443249.0,11051942.0,19240890.0,10444101.0,11805452.0,10126249.0,10048537.0,10742579.0,8443842.0,12307514.0,7647000.0,7420284.0,8683615.0,8051061.0,7396894.0,10165717.0,9951692.0,9368522.0,7453518.0,10219972.0,8537264.0,8066798.0,7570477.0,6501215.0,15423006.0,15699201.0,10351512.0,5238658.0,9198518.0
2019-03-16,1,-1.666667,47.166111,2561060.0,1824338.0,1809425.0,1573976.0,1278437.0,1037533.0,1808496.0,892590.0,1116440.0,848107.0,836505.0,481908.0,474331.0,581821.0,418514.0,683013.0,830566.0,447263.0,394794.0,469298.0,252548.0,361992.0,287964.0,419942.0,1537243.0,750717.0,571053.0,889771.0,1092306.0,1518029.0,1453028.0,3770315.0,2713935.0,2737859.0,2686936.0,3987539.0,3093812.0,3278204.0,3685290.0,3798286.0,9873587.0,3375064.0,3856218.0,3884018.0,5700757.0,4130243.0,5659786.0,6755118.0,4256771.0,12829858.0,8214865.0,5878454.0,4186433.0,5609601.0,3827105.0,3149493.0,5267701.0,4036793.0,4073680.0,3837335.0,4190427.0,5469813.0,6719944.0,3773349.0,4463308.0,3572838.0,3549360.0,3897747.0,4046955.0,4515596.0,5075686.0,3824039.0,4866229.0,4348062.0,6392544.0,4373866.0,3805193.0,3667752.0,3510074.0,3917007.0,4258327.0,3040160.0,5686014.0,5071698.0,3859209.0,3934249.0,4187080.0,3140365.0,3487140.0,3124697.0,2880959.0,3724579.0,3144232.0,4148680.0,2099825.0,1995344.0
2019-03-16,1,-1.6644439999999998,47.1425,3229155.0,2511548.0,3584273.0,4135111.0,1581165.0,1225103.0,1428851.0,2012471.0,807306.0,949389.0,1019128.0,1197284.0,463566.0,632800.0,937739.0,842019.0,654094.0,480237.0,537228.0,405566.0,402816.0,520470.0,425060.0,778724.0,3838156.0,541867.0,621010.0,1107133.0,1995806.0,3436107.0,1381846.0,8891401.0,4152766.0,4060116.0,3309818.0,3244166.0,4095196.0,5343719.0,3701175.0,6185277.0,19459572.0,5941117.0,6973232.0,5840548.0,6804938.0,7010159.0,9112465.0,5114740.0,7001002.0,9738483.0,7910121.0,5179252.0,4888592.0,4954760.0,4697337.0,3501952.0,7366543.0,5876184.0,5184715.0,4293751.0,5234103.0,7758434.0,6371758.0,4995184.0,4275163.0,5344498.0,4679223.0,8296120.0,4506393.0,4802821.0,5278258.0,4982889.0,6201211.0,5203323.0,6198916.0,6470356.0,4688340.0,5096743.0,5349797.0,7148885.0,5399108.0,4749763.0,5906812.0,5034619.0,5781755.0,8562008.0,5120046.0,4342498.0,5107793.0,5735608.0,3763990.0,4099898.0,4045865.0,4589769.0,3271926.0,2104564.0
2019-03-16,1,-1.6588889999999998,47.155556,3728267.0,2470398.0,2601496.0,3139568.0,1755634.0,1528263.0,3091675.0,1931956.0,1338615.0,1407225.0,1276337.0,983043.0,748717.0,863570.0,776747.0,823344.0,1057554.0,774816.0,794010.0,746131.0,559695.0,767643.0,428846.0,787809.0,3926215.0,851005.0,928855.0,1532676.0,2427642.0,2874162.0,1846862.0,9939397.0,4101529.0,3584891.0,3141108.0,3871785.0,3808706.0,4682586.0,3852755.0,4671351.0,23693217.0,5323172.0,5924877.0,6036067.0,7012950.0,6189050.0,6413377.0,6482930.0,5605583.0,13228131.0,9117803.0,8100339.0,6025621.0,6778927.0,6004161.0,4670305.0,9853468.0,6052521.0,5262839.0,5323931.0,6586352.0,8043327.0,9791699.0,5767665.0,6618350.0,6018273.0,6041529.0,6359618.0,5997815.0,6984542.0,6406819.0,5706139.0,6923556.0,6779048.0,10482244.0,6233756.0,4961532.0,5689784.0,5493039.0,7921338.0,6620549.0,4468221.0,7476595.0,6403479.0,5105955.0,5791788.0,4967541.0,4284425.0,4887452.0,4452822.0,4168230.0,4830685.0,4223805.0,5992413.0,3404851.0,3128778.0
2019-03-16,1,-1.6588889999999998,47.276666999999996,4904152.0,5256700.0,6257236.0,3732689.0,3091233.0,1773816.0,1919935.0,1312549.0,1849046.0,1561491.0,975356.0,900213.0,685394.0,919359.0,1116588.0,1076199.0,909158.0,721386.0,1186036.0,697605.0,1092299.0,767409.0,1170576.0,541387.0,1010388.0,980895.0,1614721.0,1247552.0,3268416.0,2016496.0,3063242.0,3927767.0,5058618.0,4724427.0,4269413.0,5896325.0,5453719.0,4854949.0,5245887.0,12817024.0,6350815.0,6880053.0,8939044.0,9111073.0,9200585.0,9667894.0,9553525.0,9258766.0,10245022.0,8034695.0,8888002.0,10436716.0,11915073.0,12305609.0,8497310.0,7469804.0,9109185.0,8247045.0,9048356.0,9135659.0,8898543.0,8787203.0,6586621.0,6932298.0,6606246.0,8504838.0,10500433.0,6791408.0,7577373.0,9736127.0,9096490.0,10418281.0,8538088.0,8731327.0,7974565.0,8369891.0,7831346.0,11534868.0,13019357.0,7738682.0,5788191.0,6785644.0,8299015.0,6870975.0,6603687.0,5677391.0,3934640.0,6930985.0,6235517.0,6021148.0,6627910.0,5668698.0,5062246.0,5630833.0,5555850.0,4329105.0
2019-03-16,1,-1.655833,47.179722,5679790.0,4954979.0,3508098.0,2299861.0,3254407.0,2578179.0,3694519.0,1877478.0,2037181.0,1555131.0,1537997.0,769714.0,1133775.0,1508872.0,821825.0,831518.0,1134430.0,980157.0,998076.0,1115817.0,615082.0,663039.0,778711.0,854514.0,729396.0,1050011.0,1307802.0,1256028.0,1086819.0,2900858.0,2925275.0,2110081.0,3551249.0,5465349.0,3343057.0,10103692.0,4725679.0,5124750.0,5013322.0,4644190.0,6794644.0,7645476.0,6981427.0,4693539.0,7683559.0,4813064.0,6373776.0,5420983.0,5301121.0,10416434.0,8096947.0,9742204.0,5377392.0,12088726.0,9184014.0,5010124.0,7224615.0,7606250.0,5524432.0,6903044.0,5430660.0,9780215.0,16859096.0,5995613.0,8670780.0,5486817.0,6042109.0,7580866.0,6690011.0,8423763.0,7639505.0,6404890.0,8622865.0,6612626.0,12481579.0,6825574.0,5317473.0,5637732.0,5792735.0,6210891.0,4403788.0,3702487.0,9532529.0,10552453.0,6822625.0,6032090.0,9633163.0,5996494.0,5690458.0,5881771.0,4347357.0,6364408.0,5578712.0,7021308.0,3300246.0,3894513.0
2019-03-16,1,-1.651389,47.213611,5290641.0,5335702.0,15218000.0,7610261.0,7492021.0,7365306.0,3556916.0,8379541.0,9137736.0,2680444.0,3827811.0,2685051.0,3174869.0,1491003.0,1754596.0,1867259.0,778118.0,1024821.0,709757.0,1445390.0,838650.0,668442.0,955177.0,1990379.0,1046737.0,1178424.0,5905619.0,2596198.0,1927436.0,3854555.0,4548450.0,2860783.0,5262345.0,7709368.0,8780027.0,11025881.0,5855239.0,8077780.0,5172210.0,8180682.0,8422175.0,10939411.0,6995840.0,7934107.0,9232588.0,10622275.0,9334736.0,10832584.0,10588136.0,12574025.0,7799156.0,12223989.0,12176726.0,8381990.0,9217561.0,8155417.0,9342983.0,10193146.0,9236443.0,12104934.0,14524101.0,16630703.0,8376415.0,11783195.0,9497539.0,10604702.0,9190965.0,12451894.0,13224025.0,19663539.0,11615945.0,11535454.0,9701058.0,9501272.0,12976472.0,13713698.0,13091520.0,12195445.0,10235361.0,11688346.0,10291135.0,10571418.0,11661826.0,9621131.0,10063417.0,8917614.0,11419462.0,21864076.0,9531650.0,9124154.0,8393016.0,7696731.0,17453842.0,10326015.0,9486677.0,10463608.0
2019-03-16,1,-1.6505560000000001,47.221944,3443331.0,2637303.0,4943704.0,2937216.0,2623220.0,1827727.0,2106686.0,2152580.0,3486952.0,728116.0,1400882.0,553976.0,515947.0,347097.0,411333.0,422775.0,445507.0,606883.0,274238.0,436002.0,217734.0,507990.0,475091.0,757869.0,923643.0,1134827.0,4723250.0,1027414.0,832002.0,1381329.0,1351616.0,1107539.0,2036970.0,3766427.0,2910888.0,5591808.0,3201177.0,3005911.0,2504330.0,3795838.0,3996946.0,4106263.0,2896678.0,3829841.0,5109876.0,6988998.0,6668020.0,4731172.0,3870657.0,11307106.0,3545923.0,5465952.0,7188757.0,4117948.0,3122632.0,4060715.0,4280217.0,3592804.0,2538101.0,4914112.0,3356853.0,6505312.0,3039227.0,3554184.0,3739263.0,4444232.0,4209618.0,6204318.0,7825466.0,6013207.0,4924890.0,7623295.0,4252145.0,4149159.0,9216598.0,5129792.0,6754903.0,4754572.0,6331800.0,6732239.0,8173893.0,8234064.0,8342609.0,4595794.0,4147526.0,4040986.0,4816028.0,10681470.0,5477595.0,5353003.0,4383443.0,5037086.0,20813408.0,3497421.0,3439527.0,4276688.0
2019-03-16,1,-1.6505560000000001,47.235833,4589142.0,1703375.0,6034454.0,2897938.0,1914631.0,1366288.0,2366532.0,819020.0,961647.0,831718.0,710439.0,363711.0,502534.0,320814.0,689836.0,677235.0,558217.0,400930.0,1802117.0,497457.0,241759.0,356432.0,267777.0,323589.0,252405.0,395677.0,817779.0,1155988.0,762892.0,1050056.0,1494643.0,1413901.0,3722973.0,3005088.0,2853073.0,2662855.0,4809427.0,4836162.0,2816303.0,5486633.0,4704331.0,2981547.0,4945961.0,5307837.0,3368273.0,3431777.0,4753657.0,3809413.0,5271524.0,11158506.0,4687070.0,5767448.0,5714201.0,3416494.0,4302522.0,4299461.0,5036994.0,4489700.0,6255119.0,5006411.0,7466542.0,5923769.0,3300107.0,3825579.0,4360877.0,6183277.0,10480786.0,4253239.0,10021022.0,5476070.0,7985768.0,7750803.0,5785007.0,4781303.0,10073550.0,13586736.0,7126039.0,9209706.0,10958003.0,5615362.0,5862377.0,5028995.0,9432677.0,7901710.0,9673878.0,4684462.0,5045484.0,4871302.0,6462193.0,4049456.0,7685918.0,5418567.0,4680431.0,4299626.0,4223630.0,4119642.0
2019-03-16,1,-1.646111,47.256944,4182368.0,3757400.0,6566872.0,6282596.0,3007419.0,1899480.0,2467154.0,1019747.0,1058345.0,784812.0,1082929.0,676497.0,939217.0,667809.0,1022974.0,2134671.0,793304.0,707379.0,1377009.0,611552.0,834769.0,1013610.0,641695.0,496652.0,770636.0,958841.0,947435.0,1506746.0,1706377.0,1716907.0,2579298.0,2684952.0,4853768.0,5359254.0,4119026.0,5229620.0,5007631.0,4920415.0,4703704.0,8076048.0,6940634.0,6848289.0,7842276.0,12153881.0,6524857.0,8332008.0,7993748.0,6825704.0,8441648.0,9843375.0,8701375.0,17252961.0,12474105.0,8494806.0,6898647.0,8310692.0,7685627.0,8830030.0,15446532.0,9645050.0,10689955.0,12768678.0,7123106.0,7924457.0,8063682.0,8901322.0,12260358.0,8807203.0,10221077.0,9757220.0,11811479.0,17377115.0,7998297.0,8059761.0,8411862.0,10212243.0,8816372.0,21904173.0,24365949.0,7657843.0,6024532.0,7161344.0,9114534.0,6525412.0,7031125.0,6168926.0,4513347.0,5796310.0,7453921.0,5355117.0,5489266.0,5287779.0,4102675.0,6537135.0,4912294.0,4568852.0
2019-03-16,1,-1.6452779999999998,47.225833,3211224.0,1888125.0,4310965.0,1895964.0,1777867.0,1658614.0,2305147.0,1768330.0,1798571.0,660215.0,774810.0,622275.0,531170.0,470455.0,502992.0,460266.0,505973.0,550560.0,456082.0,668034.0,202239.0,245720.0,364106.0,653608.0,355876.0,471903.0,1433933.0,874036.0,460426.0,819269.0,882829.0,1144070.0,1767291.0,1895348.0,2297795.0,2768848.0,3150046.0,2220899.0,2214422.0,3082964.0,4068089.0,3294758.0,3524470.0,3844979.0,3498584.0,4247754.0,3857721.0,3648709.0,3859477.0,7318950.0,4152692.0,4472413.0,4807960.0,4133680.0,4010113.0,4546733.0,5358635.0,5849904.0,4051743.0,6732524.0,5904564.0,8363814.0,4583020.0,4656851.0,4557845.0,5339886.0,6085081.0,5393014.0,7914988.0,7444105.0,6866009.0,5988895.0,4918725.0,5966094.0,6118436.0,5919799.0,6437002.0,6083302.0,7056389.0,5165469.0,5613628.0,4998231.0,5790826.0,5645797.0,4752761.0,4663851.0,4620622.0,6197405.0,4906819.0,4697359.0,3164819.0,4619433.0,6077993.0,3476805.0,2813658.0,1918349.0
2019-03-16,1,-1.644167,47.193611,6495614.0,6257336.0,5965564.0,3723044.0,6846713.0,4444308.0,4096437.0,6797734.0,3533535.0,2240183.0,2461521.0,1846278.0,2854727.0,2176616.0,1680663.0,1616475.0,1569006.0,1609214.0,1610591.0,2371707.0,1545686.0,1404098.0,1294256.0,1816972.0,1064803.0,1463283.0,2032489.0,1711100.0,1028322.0,2503341.0,3833485.0,1901558.0,3047460.0,4072066.0,6358006.0,22003509.0,6768281.0,7426151.0,5658178.0,5852451.0,6306415.0,11416977.0,8199963.0,5378455.0,6954266.0,6467781.0,7819187.0,9576633.0,10890295.0,10488789.0,11414557.0,15032423.0,11695770.0,8557190.0,15426106.0,6835207.0,7303198.0,8619726.0,7803075.0,7827039.0,8381284.0,11313650.0,11627176.0,7577406.0,9973119.0,7430584.0,6981666.0,11948497.0,8803614.0,11010029.0,10583314.0,6794042.0,9427975.0,7821365.0,10489334.0,9157575.0,8659532.0,9271069.0,7071542.0,9890116.0,6242453.0,5877536.0,10083264.0,13387937.0,8482718.0,9191469.0,16035082.0,10343053.0,9563149.0,9110820.0,5185535.0,4801821.0,7128425.0,9718517.0,5023004.0,7909295.0
2019-03-16,1,-1.644167,47.310833,2475323.0,2671925.0,2143192.0,1496129.0,1459815.0,1089281.0,1151138.0,981584.0,911950.0,1540147.0,821812.0,605845.0,419058.0,459309.0,546799.0,472010.0,514022.0,459990.0,1034302.0,467089.0,815365.0,418816.0,599637.0,321060.0,492144.0,615787.0,1206899.0,927966.0,1102014.0,1131960.0,1506843.0,2461333.0,2941741.0,2343516.0,2491769.0,3132518.0,3012817.0,3172137.0,2808467.0,6028795.0,3523703.0,4499423.0,5125537.0,5724648.0,7774911.0,7688998.0,6906026.0,9025474.0,8855096.0,4119840.0,4872254.0,6008127.0,9456105.0,8729656.0,8423566.0,4196649.0,9069854.0,5639192.0,4429226.0,5665675.0,4422770.0,4714784.0,4151667.0,4209228.0,4211118.0,4685784.0,4501391.0,3883584.0,4522968.0,6641685.0,4715620.0,4307359.0,4728617.0,4775336.0,5320596.0,5520608.0,4516365.0,4860174.0,5942151.0,4552638.0,3035701.0,3575265.0,4918462.0,4328461.0,4195967.0,3524459.0,2164479.0,5276029.0,4203299.0,3235907.0,4530261.0,3264536.0,2919044.0,3187260.0,3043229.0,2221866.0
2019-03-16,1,-1.6397220000000001,47.235556,4177721.0,2873125.0,4944113.0,3102029.0,2459235.0,2424437.0,2301273.0,1757897.0,1599225.0,1131457.0,901518.0,945259.0,1004398.0,636178.0,1863771.0,1396401.0,644019.0,562848.0,1463908.0,580070.0,305575.0,745631.0,311447.0,389944.0,567987.0,670794.0,723254.0,1276704.0,726470.0,872503.0,1658828.0,1621496.0,2788783.0,2424118.0,2346118.0,2771340.0,4363682.0,3782137.0,3597990.0,4950690.0,5310641.0,4214297.0,5680086.0,7006779.0,4303889.0,5532239.0,5233263.0,4514528.0,6116338.0,8554594.0,6993406.0,7161686.0,6377058.0,4676293.0,4677031.0,5717375.0,6026446.0,5891477.0,6607088.0,6506817.0,9020024.0,7608483.0,5573704.0,4955921.0,5272175.0,6454627.0,8594706.0,5345864.0,9449464.0,7128356.0,9808197.0,10547923.0,6071233.0,6339554.0,8252475.0,9214798.0,8048069.0,10553262.0,11138380.0,6054106.0,6137122.0,6169111.0,7359036.0,6360620.0,7412040.0,5474762.0,4413619.0,7362014.0,9852372.0,4016649.0,5226691.0,6007144.0,5201601.0,4370875.0,3979992.0,3173001.0
2019-03-16,1,-1.635,47.203056,7647057.0,7076025.0,9430496.0,4013242.0,5353546.0,6460653.0,3721744.0,15989385.0,2958941.0,2663508.0,2227109.0,3545253.0,2980300.0,2943968.0,1813634.0,1465412.0,1422852.0,1260455.0,1666275.0,2935387.0,1807451.0,1400811.0,724593.0,1041158.0,1104402.0,1201219.0,1670419.0,2096139.0,1836724.0,3883594.0,5548819.0,3075524.0,4132763.0,6218786.0,13072635.0,18958702.0,10283924.0,9967232.0,9591580.0,9856455.0,8714810.0,11073576.0,9565932.0,7537981.0,8888190.0,11487264.0,11686535.0,19590477.0,25702702.0,12273073.0,10534055.0,23370350.0,24836252.0,11392992.0,12103424.0,12817190.0,10572789.0,11101784.0,14517068.0,13941796.0,18456370.0,16950889.0,13551592.0,16970446.0,17769294.0,14808473.0,13941084.0,20540558.0,21016538.0,22115245.0,17914143.0,11850011.0,16526515.0,15719902.0,14571921.0,16887423.0,19468407.0,13614602.0,13169903.0,13749580.0,13199174.0,13097602.0,15583327.0,13935908.0,11153323.0,10851449.0,28693278.0,12260278.0,14375401.0,9847509.0,8939914.0,7987535.0,9039488.0,15898068.0,8542792.0,11383401.0
2019-03-16,1,-1.631944,47.228611,6734809.0,5424753.0,5994893.0,6592459.0,3828052.0,5060854.0,5522008.0,9505175.0,6857431.0,2010388.0,1591033.0,1674955.0,1525295.0,1481309.0,2647380.0,1979497.0,775407.0,1214856.0,1563223.0,1743566.0,674072.0,741147.0,472492.0,870415.0,1229346.0,1281344.0,808073.0,2061480.0,855634.0,1679275.0,1966285.0,4573846.0,4698510.0,3476417.0,3400175.0,4286153.0,11331447.0,6872968.0,9351343.0,7606105.0,8003594.0,9513292.0,16392598.0,12558982.0,10183214.0,15060184.0,11486894.0,12877694.0,15613375.0,24695432.0,16710067.0,13554665.0,21142782.0,17094197.0,17093375.0,21570349.0,21281904.0,25953562.0,16404645.0,27153378.0,40558629.0,42151219.0,18700142.0,14719213.0,15791619.0,26495999.0,22689930.0,18811229.0,33235760.0,36120878.0,31909832.0,29283643.0,17302954.0,23910117.0,18208640.0,17873052.0,25051030.0,34349591.0,35600331.0,24701863.0,22130233.0,16409822.0,19317759.0,18837653.0,21102751.0,22476453.0,15745635.0,17481141.0,21062546.0,11641575.0,9525643.0,26815520.0,15360652.0,11688610.0,6155230.0,3075623.0
2019-03-16,1,-1.6302780000000001,47.121111,3404206.0,2829135.0,3387731.0,2781979.0,1780511.0,1754469.0,2856763.0,1974351.0,1298313.0,1316215.0,1342765.0,951409.0,682184.0,880946.0,804010.0,805651.0,977093.0,741026.0,902832.0,782469.0,625167.0,675596.0,487896.0,853967.0,3846888.0,724982.0,1206061.0,1372158.0,1771272.0,4233497.0,1935628.0,3309410.0,3551035.0,3544165.0,3454906.0,3596165.0,5117451.0,4949484.0,4410342.0,4891761.0,8626914.0,5681774.0,5928359.0,5430179.0,7312005.0,6330668.0,5380600.0,5150985.0,6015619.0,8202618.0,7962166.0,6418117.0,4997071.0,5178725.0,5207707.0,4631607.0,7048937.0,5979797.0,6222228.0,5549389.0,6121412.0,7512162.0,7710363.0,5856684.0,5937089.0,5615060.0,6636277.0,6823902.0,6609309.0,6799406.0,6422704.0,7647771.0,6901590.0,7893934.0,10863576.0,8833696.0,5043150.0,5926550.0,6424607.0,7752042.0,5994292.0,4676132.0,5070312.0,5237093.0,4991620.0,5990941.0,5487974.0,5027751.0,4666373.0,4455994.0,5460588.0,5641681.0,5237128.0,5834064.0,3721570.0,2497325.0
